"filename","subcorpus","code","huni.chars","hrate.chars","huni.strings","hrate.strings","ttr.chars","ttr.strings","rm.chars"
"ind_nfi_813.txt","ind","ind_nfi_813",3.83110993963045,2.79389701737893,5.51254430470507,"4.18852888779874",0.222222222222222,0.819672131147541,0.114285714285714
"ind_nfi_814.txt","ind","ind_nfi_814",3.94972457281634,2.66911041337045,5.99491765987891,"4.43723819202015",0.264367816091954,0.74,0
"ind_nfi_815.txt","ind","ind_nfi_815",4.20454862328739,2.75731575962134,6.18120956470982,"4.52003897088136",0.302325581395349,0.8,0.05
"ind_nfi_816.txt","ind","ind_nfi_816",4.46963687499645,2.93935557934344,5.91674981498836,"4.41823174624917",0.348314606741573,0.833333333333333,0
"ind_nfi_817.txt","ind","ind_nfi_817",3.61861009017251,2.56681484043592,6.29630731475309,"4.7155369625878",0.2,0.84,0.0294117647058824
"ind_nfi_818.txt","ind","ind_nfi_818",4.38909957687163,3.19819389414981,5.22081856453674,"4.86930597914384",0.325,0.62,0.0740740740740741
"ind_nfi_819.txt","ind","ind_nfi_819",4.4727602627225,2.91477618210199,5.69181353309503,"4.26731814197089",0.344827586206897,0.776315789473684,0.0350877192982456
"ind_nfi_82.txt","ind","ind_nfi_82",4.26163683134205,3.12788228944482,6.13756428494382,"4.52086453649197",0.329545454545455,0.79,0
"ind_nfi_820.txt","ind","ind_nfi_820",4.31783587779099,2.87652831143303,6.40021091000872,"4.76946004904967",0.306818181818182,0.9,0.0327868852459016
"ind_nfi_821.txt","ind","ind_nfi_821",4.30645725468865,2.85455749726011,5.76228549972543,"4.50010215167408",0.310344827586207,0.816901408450704,0.0166666666666667
"ind_nfi_822.txt","ind","ind_nfi_822",4.26478919093617,2.97662341949874,5.4800632543679,"4.35968419443457",0.306818181818182,0.833333333333333,0.0327868852459016
"ind_nfi_823.txt","ind","ind_nfi_823",4.60968623956622,3.24908508713347,5.89175370340832,"4.32813679864878",0.382022471910112,0.851351351351351,0
"ind_nfi_824.txt","ind","ind_nfi_824",4.22372593417354,3.01279667807749,5.60572081449347,"4.82514362330205",0.317073170731707,0.7,0
"ind_nfi_825.txt","ind","ind_nfi_825",4.136483035163,2.83559888409249,6.04335834103412,"4.33767547743901",0.284090909090909,0.811111111111111,0.0158730158730159
"ind_nfi_826.txt","ind","ind_nfi_826",4.29557206835421,2.89463390275107,6.26875843973145,"4.63669209610804",0.295454545454545,0.83,0.032258064516129
"ind_nfi_827.txt","ind","ind_nfi_827",4.14820192914123,2.87726483000387,6.40875843973145,"4.81610407862408",0.302325581395349,0.89,0
"ind_nfi_828.txt","ind","ind_nfi_828",4.26340204175972,2.94818997059024,6.20875843973146,"4.59317399572006",0.313953488372093,0.81,0
"ind_nfi_829.txt","ind","ind_nfi_829",4.50696038434106,3.09024870163775,5.98120956470982,"4.3460017250333",0.364705882352941,0.74,0.0555555555555556
