"filename","corpus","subcorpus","huni.chars","hrate.chars","ttr.chars","rm.chars"
"vie_nfi_799.txt","writing","teddi",3.12192809488736,1.91300970672733,0.9,0
"fra_nfi_664.txt","writing","teddi",2.92192809488736,1.75099399026064,0.8,0
"rus_nfi_1057.txt","writing","teddi",3.12192809488736,1.89985798643564,0.9,0
"fra_nfi_36.txt","writing","teddi",2.92192809488736,1.78376158169127,0.8,0
"tur_nfi_1818.txt","writing","teddi",2.92192809488736,1.76300970672733,0.8,0
"fra_nfi_271.txt","writing","teddi",3.32192809488736,2.09985798643564,1,NA
"tha_nfi_4.txt","writing","teddi",3.12192809488736,2.0291061114717,0.9,0
"deu_nfi_902.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"fin_nfi_1217.txt","writing","teddi",3.12192809488736,1.97060986139958,0.9,1
"pes_nfi_764.txt","writing","teddi",2.92192809488736,1.7802421152967,0.8,0
"vie_nfi_418.txt","writing","teddi",2.92192809488736,1.85451345665521,0.8,0
"deu_nfi_1057.txt","writing","teddi",2.92192809488736,1.77060986139958,0.8,0
"jpn_nfi_53.txt","writing","teddi",3.12192809488736,2.0291061114717,0.9,0
"tur_nfi_658.txt","writing","teddi",2.52192809488736,1.79136173636352,0.7,0
"rus_nfi_988.txt","writing","teddi",3.12192809488736,1.95949024033276,0.9,0
"pes_nfi_570.txt","writing","teddi",2.84643934467102,1.9791061114717,0.8,1
"ell_nfi_1004.txt","writing","teddi",3.12192809488736,1.93376158169127,0.9,0
"eng_nfi_725.txt","writing","teddi",3.32192809488736,2.1791061114717,1,NA
"fin_nfi_1183.txt","writing","teddi",2.84643934467102,1.78376158169127,0.8,0
"rus_nfi_921.txt","writing","teddi",3.12192809488736,1.89985798643564,0.9,0
"fin_nfi_1057.txt","writing","teddi",3.12192809488736,1.8664075319874,0.9,0
"deu_nfi_69.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"rus_nfi_1207.txt","writing","teddi",3.32192809488736,2.0291061114717,1,NA
"fin_nfi_1454.txt","writing","teddi",3.12192809488736,1.89136173636352,0.9,0
"fra_nfi_228.txt","writing","teddi",2.44643934467102,1.5460172065831,0.6,0
"heb_nfi_1413.txt","writing","teddi",3.12192809488736,1.91300970672733,0.9,0
"tur_nfi_1477.txt","writing","teddi",2.64643934467102,1.73376158169127,0.7,0
"fin_fic_102.txt","writing","teddi",2.72192809488736,1.72526533161915,0.7,0.333333333333333
"ell_nfi_103.txt","writing","teddi",3.12192809488736,1.91300970672733,0.9,0
"vie_nfi_541.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"jpn_nfi_670.txt","writing","teddi",3.32192809488736,2.1791061114717,1,NA
